P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.85952,6.0109,4.2568,0.96503,-17.688,4.6265,2.4761,-13.13,2.0005,-12.506,-11.24,-5.3636,1.0606,-2.1994,-0.8483,-1.534,6.3002,-5.4175,-3.6071,2.6171,-5.4849,-1.9008,-11.132,-8.1586,4.7952,-2.207,1.57,4.248,6.5507,-5.8454,1.6532,1.1693,7.6988,-0.9857,-1.3382,3.9858,-3.9269,2.9462,1.1016,-4.816,-17.023,7.0744,-1.7846,12.708,-11.312,-3.9235,3.5898,-12.293,-1.1054,-10.649,0.63235,0.073927,-2.458,-0.0044754,-4.4362,-0.14343,-3.4953,12.273,2.0138,3.3747,0.78936,-0.90761,-0.17291,-2.8897,-3.8549,0.87084,-0.41299,3.0379,-10.962,6.5243,8.9462,-0.71027
-0.70669,6.4158,4.2833,1.0887,-18.206,4.8566,2.3827,-13.686,2.2743,-12.822,-11.401,-5.5449,1.3333,-2.3759,-0.83466,-1.703,6.4779,-5.448,-3.8205,2.8668,-6.1909,-2.1306,-11.17,-8.578,5.0342,-2.3441,1.5241,4.0868,6.7348,-6.5164,1.9395,0.97116,8.1142,-1.3815,-1.1635,4.0844,-3.7538,3.3171,1.2014,-4.8479,-17.524,7.4684,-2.094,12.953,-11.709,-4.2186,3.6162,-12.75,-1.0784,-11.085,0.45382,0.012416,-2.5355,0.083195,-5.1607,0.022728,-3.6002,12.843,2.2732,3.6071,1.1185,-0.6945,-0.028362,-2.7314,-4.2268,1.0409,-0.63638,3.0138,-11.198,6.6084,8.9814,-0.74857
-0.48324,6.7748,4.2474,1.1113,-18.704,4.9783,2.3354,-14.154,2.5695,-13.214,-11.589,-5.664,1.4052,-2.4944,-0.84158,-1.7734,6.7272,-5.5462,-3.9281,3.1632,-6.7033,-2.3638,-11.291,-9.0437,5.2197,-2.3741,1.3953,3.9331,6.8463,-7.1423,2.1509,0.76726,8.5683,-1.7149,-0.95457,4.328,-3.6429,3.7377,1.2842,-4.9097,-18.044,7.77,-2.2809,13.165,-12.052,-4.5198,3.7267,-13.185,-0.8572,-11.514,0.32679,0.043482,-2.5376,0.24185,-5.9453,0.20425,-3.692,13.387,2.5206,3.8269,1.3671,-0.54372,0.20917,-2.5006,-4.541,1.1941,-0.87456,2.9942,-11.579,6.7723,9.0574,-0.8143
-0.24727,7.127,4.2409,1.0896,-19.038,5.0513,2.2833,-14.687,2.8802,-13.583,-11.712,-5.8253,1.5507,-2.6701,-0.94878,-1.8227,6.9597,-5.6406,-3.9632,3.5367,-7.1254,-2.5912,-11.44,-9.5331,5.4112,-2.3991,1.1827,3.8311,7.0757,-7.8413,2.3211,0.56918,9.0703,-2.0242,-0.83817,4.503,-3.6873,4.1104,1.3735,-4.9273,-18.625,8.059,-2.3232,13.318,-12.397,-4.7529,3.7978,-13.617,-0.67378,-11.87,0.19097,0.17009,-2.4096,0.41288,-6.7045,0.35893,-3.8364,13.825,2.6505,4.0537,1.6413,-0.39036,0.46952,-2.2431,-4.7678,1.4068,-1.1722,2.9344,-12.051,6.9291,9.1135,-0.81468
-0.022808,7.4255,4.1701,1.0724,-19.28,5.038,2.1549,-15.272,3.1936,-13.829,-11.899,-5.9449,1.7725,-2.7687,-0.95497,-1.8194,7.1141,-5.7276,-4.2147,3.8495,-7.5875,-2.8107,-11.637,-10.04,5.6116,-2.4818,0.98411,3.7693,7.3334,-8.4541,2.378,0.30809,9.6121,-2.2979,-0.85295,4.718,-3.6978,4.5043,1.4264,-5.006,-19.249,8.2251,-2.3676,13.466,-12.664,-5.1156,3.9713,-14.041,-0.46218,-12.198,0.20061,0.17302,-2.4033,0.56158,-7.4007,0.66076,-3.9608,14.273,2.8642,4.2956,1.9494,-0.25914,0.76548,-1.9854,-5.0195,1.5983,-1.5671,2.8919,-12.522,7.1597,9.2809,-0.76056
0.18363,7.6715,4.1665,0.97411,-19.609,4.9338,1.9176,-15.909,3.5525,-14.068,-12.03,-6.0978,1.858,-2.874,-0.90199,-1.7819,7.275,-5.8519,-4.4294,4.1966,-8.0509,-3.1534,-11.884,-10.426,5.7511,-2.5356,0.66591,3.6788,7.6638,-8.9193,2.5257,0.082885,10.201,-2.4955,-0.88976,4.8711,-3.7788,4.9215,1.5471,-5.1112,-19.753,8.2417,-2.4251,13.615,-12.892,-5.5596,4.2207,-14.532,-0.15694,-12.578,0.085849,0.21449,-2.5256,0.72851,-8.0966,1.0039,-4.2254,14.672,3.0718,4.4058,2.3362,-0.17643,1.0535,-1.7745,-5.2652,1.8273,-2.0035,2.8063,-12.98,7.3963,9.4432,-0.7914
0.41835,7.9114,4.1646,0.97079,-19.898,4.9208,1.7018,-16.526,4.0076,-14.372,-12.108,-6.1614,1.9477,-3.0402,-0.83007,-1.7591,7.4812,-5.997,-4.5884,4.5708,-8.5175,-3.3385,-12.113,-10.751,5.8862,-2.5336,0.42308,3.6596,8.0258,-9.4511,2.6875,-0.21264,10.77,-2.6792,-0.8467,5.1757,-3.8919,5.4219,1.6852,-5.2097,-20.34,8.1872,-2.4674,13.835,-13.072,-5.9704,4.4435,-15.009,0.16129,-13.019,-0.10553,0.19251,-2.6865,0.89493,-8.8365,1.3433,-4.4792,15.031,3.3048,4.5048,2.7396,-0.044206,1.2729,-1.5675,-5.4881,2.1623,-2.2301,2.8028,-13.432,7.4907,9.535,-0.81637
0.6882,8.1415,4.0812,0.96808,-20.221,4.951,1.3945,-17.119,4.5373,-14.54,-12.172,-6.2469,2.0221,-3.1594,-0.83614,-1.7217,7.635,-6.1874,-4.6027,4.9646,-8.9539,-3.5219,-12.393,-11.061,6.0489,-2.6171,0.18259,3.6481,8.4245,-10.067,2.9293,-0.44263,11.231,-2.9517,-0.80617,5.4877,-3.9931,5.9842,1.7212,-5.2788,-20.906,8.0275,-2.4454,14.094,-13.193,-6.4029,4.6026,-15.42,0.41875,-13.501,-0.28054,0.21289,-2.8895,1.1168,-9.5063,1.6477,-4.7663,15.308,3.4604,4.5795,3.1657,0.011248,1.5654,-1.3257,-5.6921,2.3959,-2.4835,2.8754,-13.835,7.4823,9.5287,-0.89721
1.0354,8.3913,4.0094,0.95675,-20.487,4.9146,1.1314,-17.618,4.9744,-14.806,-12.151,-6.385,2.1263,-3.2192,-0.85575,-1.6613,7.7973,-6.4767,-4.5216,5.2593,-9.3081,-3.6947,-12.564,-11.448,6.2681,-2.6466,-0.01016,3.5478,8.7816,-10.652,3.1909,-0.59527,11.833,-3.0684,-0.8038,5.8113,-4.1729,6.367,1.7175,-5.3568,-21.478,7.8592,-2.422,14.456,-13.333,-6.8901,4.7482,-15.843,0.71293,-13.867,-0.36325,0.1065,-3.1162,1.3336,-10.233,2.0344,-5.0149,15.528,3.4952,4.6794,3.6223,0.10399,1.9196,-1.1297,-5.8904,2.5249,-2.7992,2.9703,-14.266,7.4099,9.6112,-1.0002
1.2853,8.6288,4.0668,0.88673,-20.793,4.9774,0.84779,-18.207,5.3943,-15.065,-12.058,-6.5436,2.239,-3.3315,-0.84367,-1.5079,7.9244,-6.8099,-4.4367,5.4903,-9.6226,-3.8617,-12.745,-11.846,6.3584,-2.566,-0.1861,3.4321,9.1975,-11.28,3.369,-0.6981,12.389,-3.2238,-0.82267,6.0476,-4.5219,6.8058,1.7125,-5.5935,-22.006,7.8497,-2.4224,14.89,-13.482,-7.3033,4.851,-16.3,1.0942,-14.242,-0.30997,0.011719,-3.3157,1.4982,-10.991,2.4312,-5.2668,15.753,3.5494,4.7123,4.1833,0.24303,2.3252,-0.88344,-5.9839,2.5986,-3.1749,3.0206,-14.76,7.331,9.6926,-1.1732
1.4874,8.8741,4.1704,0.82219,-21.057,4.9949,0.58712,-18.819,5.8616,-15.315,-12.015,-6.8026,2.3985,-3.4398,-0.72804,-1.4119,7.9986,-7.1589,-4.2761,5.7348,-9.9573,-4.1109,-13.115,-12.147,6.5035,-2.6209,-0.32641,3.2768,9.5897,-11.829,3.4891,-0.75261,12.905,-3.3822,-0.7658,6.1822,-4.9242,7.3609,1.6212,-6.0475,-22.469,7.8351,-2.4392,15.33,-13.685,-7.7086,4.9482,-16.679,1.4519,-14.666,-0.21607,-0.023988,-3.562,1.6514,-11.643,2.7607,-5.4967,16.05,3.5672,4.8615,4.7493,0.28815,2.7684,-0.62948,-6.0608,2.6146,-3.6233,3.1242,-15.226,7.3394,9.7824,-1.304
1.7635,9.1891,4.2825,0.71566,-21.343,4.9642,0.40262,-19.427,6.4481,-15.597,-11.924,-6.9605,2.575,-3.5206,-0.70206,-1.3651,8.0099,-7.5083,-4.1234,6.0032,-10.265,-4.3157,-13.478,-12.331,6.7124,-2.5434,-0.46465,3.1282,9.9682,-12.355,3.6813,-0.75398,13.313,-3.6747,-0.59821,6.3259,-5.389,7.9261,1.4033,-6.354,-22.874,7.9473,-2.4621,15.908,-13.991,-8.0503,5.0792,-17.153,1.7985,-15.033,-0.1903,-0.030633,-3.6668,1.6512,-12.312,3.0673,-5.7777,16.374,3.6104,5.0741,5.3429,0.35047,3.1286,-0.29391,-6.0773,2.6782,-4.0688,3.2419,-15.623,7.3576,9.8408,-1.4315
2.0057,9.4441,4.3589,0.71289,-21.674,4.9079,0.10094,-19.977,6.9191,-15.906,-11.835,-7.0593,2.7166,-3.6464,-0.72092,-1.4582,7.9119,-7.7908,-4.0694,6.2271,-10.613,-4.4727,-13.834,-12.545,7.04,-2.5548,-0.72908,2.9965,10.309,-12.771,3.7847,-0.77729,13.727,-4.1176,-0.34193,6.5162,-5.9104,8.43,1.2118,-6.6638,-23.316,8.1425,-2.5073,16.447,-14.264,-8.4485,5.3229,-17.777,2.2169,-15.486,-0.13792,-0.12543,-3.8158,1.6387,-12.904,3.5342,-6.0549,16.824,3.5368,5.3676,5.846,0.2929,3.3509,0.037085,-6.0259,2.5693,-4.3521,3.3889,-15.983,7.2909,9.8527,-1.6924
2.1676,9.6897,4.5069,0.70559,-22.121,4.721,-0.30387,-20.497,7.437,-16.258,-11.61,-7.1391,2.8888,-3.8038,-0.76555,-1.6125,7.8699,-7.9946,-3.8787,6.3978,-10.915,-4.5739,-14.16,-12.757,7.4466,-2.6083,-0.97658,2.8721,10.75,-13.187,3.9592,-0.84955,14.061,-4.5261,-0.053666,6.8635,-6.4904,8.8356,1.0468,-6.968,-23.759,8.2793,-2.6551,16.969,-14.5,-8.8188,5.5108,-18.393,2.6161,-15.973,-0.025666,-0.19605,-3.9348,1.6558,-13.541,3.9612,-6.2375,17.297,3.3822,5.7019,6.3863,0.15877,3.5976,0.46273,-5.8783,2.4651,-4.6557,3.4098,-16.353,7.1364,9.9084,-1.8685
2.311,10.007,4.5846,0.73911,-22.562,4.5488,-0.68603,-20.938,7.8908,-16.666,-11.391,-7.2969,3.0174,-3.9118,-0.80284,-1.8052,7.8167,-8.1048,-3.6864,6.5421,-11.231,-4.5328,-14.385,-12.752,7.8631,-2.7051,-1.2517,2.7659,11.246,-13.614,3.984,-1.0299,14.388,-4.9571,0.2526,7.3371,-6.9104,9.3162,0.85229,-7.2641,-24.239,8.3891,-2.8842,17.493,-14.757,-9.245,5.6057,-19.018,2.9556,-16.445,0.14322,-0.15021,-4.1011,1.7041,-14.069,4.3812,-6.433,17.738,3.2597,5.9427,6.8851,-0.14216,3.8494,0.95617,-5.7579,2.401,-4.9203,3.4341,-16.718,7.0214,9.8503,-2.0633
2.318,10.233,4.746,0.80927,-22.958,4.3067,-1.0141,-21.348,8.3465,-17.195,-11.111,-7.4682,3.2557,-4.0677,-0.88403,-1.921,7.894,-8.1486,-3.5516,6.513,-11.518,-4.5638,-14.541,-12.726,8.3208,-2.6418,-1.5329,2.7244,11.82,-14.036,4.0869,-1.2001,14.636,-5.3522,0.4219,7.82,-7.3962,9.8359,0.56654,-7.6834,-24.603,8.4973,-3.0931,18.09,-15.042,-9.7387,5.7265,-19.601,3.3452,-17.039,0.263,-0.17364,-4.1805,1.7393,-14.544,4.7365,-6.5497,18.079,3.2332,6.1605,7.2829,-0.43498,4.1576,1.3074,-5.7066,2.3347,-5.1146,3.4672,-16.991,6.7977,9.6938,-2.1754
2.3813,10.568,4.7419,0.92653,-23.331,3.9855,-1.2629,-21.749,8.7434,-17.683,-10.841,-7.6078,3.4684,-4.2836,-0.94412,-2.0879,7.9739,-8.277,-3.4516,6.4536,-11.894,-4.5465,-14.677,-12.717,8.7928,-2.4242,-1.7987,2.7421,12.346,-14.357,4.187,-1.3884,14.868,-5.7533,0.57751,8.2707,-7.8966,10.358,0.22538,-7.9452,-24.912,8.6043,-3.2333,18.598,-15.276,-10.155,5.7755,-20.181,3.7344,-17.627,0.21047,-0.15429,-4.2883,1.7074,-15.082,5.143,-6.6832,18.407,3.1022,6.351,7.7071,-0.73508,4.555,1.5933,-5.7214,2.1775,-5.2666,3.5277,-17.362,6.4933,9.5865,-2.3374
2.5356,10.846,4.6961,0.93397,-23.588,3.6737,-1.438,-22.152,9.2349,-18.162,-10.695,-7.6439,3.7137,-4.3957,-1.055,-2.2625,8.06,-8.302,-3.3854,6.29,-12.3,-4.522,-14.732,-12.714,9.1798,-2.2482,-2.1486,2.7724,12.85,-14.708,4.2485,-1.6093,15.06,-6.2019,0.79695,8.6983,-8.3861,10.933,-0.1805,-8.2053,-25.157,8.7978,-3.3518,19.04,-15.334,-10.571,5.9149,-20.716,4.0977,-18.193,0.1423,-0.078365,-4.4823,1.6832,-15.693,5.4454,-6.9269,18.733,2.8198,6.5232,8.2782,-1.0144,4.8984,1.8621,-5.7449,2.0015,-5.4756,3.5492,-17.672,6.2125,9.4889,-2.4607
2.7771,11.1,4.6193,0.94264,-23.829,3.3364,-1.604,-22.558,9.7537,-18.554,-10.435,-7.7697,3.9827,-4.4295,-1.1038,-2.3793,8.1152,-8.3276,-3.5133,6.1729,-12.625,-4.4277,-14.804,-12.843,9.65,-2.0102,-2.4603,2.8678,13.276,-15.067,4.4142,-1.8236,15.293,-6.6368,0.95652,9.2119,-8.7923,11.376,-0.59603,-8.4547,-25.482,8.937,-3.4314,19.49,-15.483,-10.991,6.0094,-21.16,4.4031,-18.747,0.075226,-0.015446,-4.656,1.6178,-16.301,5.8754,-7.0797,18.944,2.5279,6.6086,8.8413,-1.3035,5.2222,2.1292,-5.7873,1.9239,-5.5504,3.5291,-17.91,5.9253,9.3934,-2.5898
2.942,11.371,4.5844,0.88413,-24.082,2.9595,-1.7965,-22.907,10.353,-18.996,-10.163,-7.9403,4.2237,-4.5809,-1.2144,-2.3913,8.2253,-8.406,-3.6684,6.0242,-12.865,-4.3888,-14.846,-12.927,10.124,-1.736,-2.7983,3.0036,13.605,-15.53,4.5532,-1.9747,15.464,-7.0818,1.0889,9.7563,-9.1736,11.822,-0.95821,-8.6983,-25.777,9.1033,-3.4615,19.797,-15.639,-11.277,6.2,-21.659,4.7515,-19.219,0.10912,0.035297,-4.894,1.6172,-16.895,6.3168,-7.1761,19.144,2.243,6.5444,9.2643,-1.5214,5.6003,2.3898,-5.7713,1.7551,-5.676,3.478,-18.193,5.6321,9.2899,-2.7273
3.2525,11.758,4.3888,0.63475,-24.36,2.5934,-2.1209,-23.164,10.913,-19.424,-9.7498,-8.1367,4.4246,-4.5574,-1.3521,-2.4356,8.4074,-8.4461,-3.9104,5.8733,-13.194,-4.2615,-14.862,-12.915,10.596,-1.4127,-3.1273,3.0271,13.921,-16.057,4.5763,-2.0687,15.548,-7.4703,1.284,10.243,-9.5834,12.291,-1.3447,-9.0242,-26.057,9.3466,-3.4657,20.036,-15.823,-11.546,6.3834,-22.093,5.2241,-19.774,0.13674,0.089433,-5.0761,1.5549,-17.421,6.6775,-7.2475,19.303,1.9538,6.4691,9.5999,-1.7298,5.8408,2.6833,-5.78,1.6098,-5.8565,3.3535,-18.402,5.4288,9.1742,-2.8419
3.6067,12.143,4.1728,0.34068,-24.63,2.3409,-2.3929,-23.301,11.557,-19.832,-9.4895,-8.3257,4.6948,-4.5257,-1.4474,-2.46,8.5946,-8.5444,-4.146,5.6867,-13.329,-4.1264,-14.877,-12.89,11.003,-1.1114,-3.373,3.0952,14.155,-16.62,4.6346,-2.0917,15.706,-7.8239,1.5016,10.701,-9.9123,12.826,-1.6561,-9.3056,-26.574,9.61,-3.4335,20.253,-15.946,-11.743,6.5543,-22.514,5.7089,-20.36,0.18295,0.040721,-5.295,1.5013,-18.02,6.8728,-7.2673,19.63,1.6344,6.379,10.047,-1.9768,6.0272,3.0408,-5.8259,1.3741,-5.9823,3.3814,-18.457,5.1055,9.0971,-2.8209
4.0227,12.548,3.9882,0.12577,-24.777,2.1005,-2.7352,-23.426,12.244,-20.325,-9.3296,-8.5586,4.85,-4.4779,-1.5904,-2.485,8.7092,-8.6455,-4.3984,5.4208,-13.449,-4.0394,-14.982,-12.804,11.291,-0.84145,-3.6465,3.0889,14.334,-17.159,4.6581,-2.1297,15.895,-8.1564,1.7849,11.168,-10.268,13.527,-1.859,-9.5393,-27.07,9.8496,-3.3281,20.519,-16.125,-11.942,6.6906,-22.782,6.0684,-21.045,0.24332,-4.06E-05,-5.4235,1.341,-18.557,6.9711,-7.3387,20.099,1.3622,6.347,10.322,-2.1588,6.2577,3.4005,-5.8153,1.1196,-6.1616,3.2792,-18.5,4.84,9.0062,-2.9305
4.3761,12.914,3.7112,-0.17241,-24.868,1.854,-3.0766,-23.475,12.91,-20.749,-9.1901,-8.7704,4.9494,-4.4405,-1.7675,-2.6014,8.909,-8.7461,-4.6662,5.1803,-13.64,-3.9917,-14.987,-12.831,11.531,-0.5157,-4.0191,3.1756,14.534,-17.722,4.6048,-2.2795,16.089,-8.5266,2.0718,11.614,-10.649,14.184,-2.1821,-9.7171,-27.473,10.049,-3.1541,20.773,-16.286,-12.103,6.8881,-23.002,6.2986,-21.702,0.31612,-0.058518,-5.6731,1.1104,-18.923,6.9425,-7.4067,20.572,1.0629,6.2599,10.687,-2.4136,6.4653,3.7753,-5.8004,0.8465,-6.3361,3.2478,-18.519,4.6029,8.9721,-3.0838
4.9708,13.119,3.4738,-0.42574,-25.129,1.5501,-3.3583,-23.452,13.693,-21.217,-9.0716,-9.033,4.9621,-4.3328,-1.9007,-2.7196,9.1494,-8.8873,-4.9074,4.937,-13.819,-3.9787,-14.965,-12.682,11.745,-0.3348,-4.4365,3.1818,14.786,-18.256,4.5766,-2.3394,16.318,-8.8736,2.3316,11.909,-10.97,14.818,-2.5375,-9.7527,-27.927,10.318,-2.978,21,-16.551,-12.213,7.0271,-23.241,6.4864,-22.44,0.53073,-0.10739,-6.0182,0.86494,-19.369,6.7664,-7.4661,21.095,0.76375,6.1191,10.936,-2.7238,6.6283,4.1775,-5.6533,0.63,-6.5417,3.1981,-18.541,4.2867,8.8905,-3.3383
5.5514,13.29,3.2326,-0.65892,-25.491,1.3523,-3.6449,-23.507,14.418,-21.736,-8.9742,-9.2335,4.9933,-4.2313,-2.0279,-2.8573,9.4616,-8.9992,-5.157,4.5952,-14.055,-4.0182,-14.994,-12.458,11.984,-0.16043,-4.8461,3.1158,15.101,-18.621,4.6152,-2.3768,16.507,-9.223,2.5213,12.3,-11.322,15.452,-3.0116,-9.8603,-28.344,10.626,-2.9199,21.195,-16.783,-12.328,7.0875,-23.352,6.783,-23.187,0.8248,-0.08389,-6.4838,0.68178,-19.859,6.5416,-7.5462,21.426,0.49744,6.0517,11.198,-3.0252,6.7794,4.7078,-5.5276,0.4804,-6.6674,3.1096,-18.553,3.9023,8.7037,-3.5717
5.9798,13.583,2.9528,-0.87479,-25.72,1.2723,-3.8878,-23.513,15.156,-22.27,-8.9378,-9.4959,5.0816,-4.0432,-2.235,-2.9841,9.794,-9.1215,-5.4058,4.3313,-14.328,-4.0838,-15.073,-12.309,12.173,0.030026,-5.2588,3.1172,15.445,-19.155,4.5594,-2.3303,16.848,-9.5205,2.6726,12.648,-11.645,15.996,-3.5166,-9.9197,-28.523,10.941,-2.8444,21.434,-17.09,-12.495,7.1667,-23.439,7.0173,-23.978,1.1382,-0.061434,-7.0323,0.40686,-20.372,6.4048,-7.7098,21.84,0.23879,5.9428,11.535,-3.2843,6.8613,5.1814,-5.3826,0.30948,-6.8822,3.0074,-18.61,3.5393,8.4856,-3.9107
6.3326,13.728,2.5169,-1.0801,-26.029,1.1593,-4.1335,-23.445,15.746,-22.684,-8.8932,-9.7853,5.1872,-3.8993,-2.438,-3.1535,10.125,-9.3848,-5.5865,4.1307,-14.573,-4.112,-15.113,-12.197,12.398,0.3531,-5.7111,3.0375,15.772,-19.616,4.4662,-2.2807,17.13,-9.7606,2.8468,13.009,-11.908,16.565,-4.1221,-9.9718,-28.539,11.185,-2.8168,21.677,-17.442,-12.657,7.2474,-23.558,7.163,-24.704,1.5073,-0.023488,-7.6261,0.15262,-20.841,6.1809,-7.9189,22.235,0.098375,5.5968,11.864,-3.565,6.9304,5.6335,-5.2642,0.11717,-7.1288,2.9028,-18.643,3.2242,8.3198,-4.3144
6.741,13.926,2.0936,-1.3051,-26.258,1.109,-4.342,-23.316,16.404,-23.015,-8.7599,-10.032,5.3156,-3.7686,-2.6484,-3.3161,10.519,-9.5004,-5.7815,4.0345,-14.729,-4.1241,-15.209,-12.194,12.602,0.62409,-6.213,2.8868,16.036,-20.006,4.3569,-2.351,17.272,-9.9276,3.014,13.394,-12.101,17.007,-4.5641,-9.9542,-28.566,11.257,-2.7908,22.053,-17.753,-12.874,7.382,-23.712,7.2961,-25.462,1.7813,-0.12155,-8.2245,-0.12978,-21.298,5.9952,-8.1263,22.685,-0.030373,5.369,12.179,-4.0333,7.0662,5.9791,-5.2537,-0.034824,-7.3698,2.7559,-18.65,2.7012,8.0933,-4.7184
7.155,14.134,1.6354,-1.5154,-26.591,1.0398,-4.6552,-23.2,16.985,-23.32,-8.7124,-10.327,5.4053,-3.7373,-2.8454,-3.5129,10.924,-9.5633,-5.9228,3.9651,-14.911,-4.2403,-15.417,-12.253,12.728,0.86337,-6.7664,2.7663,16.294,-20.375,4.3168,-2.4399,17.359,-10.02,3.137,13.702,-12.313,17.415,-4.9964,-9.9919,-28.677,11.284,-2.7137,22.389,-18.028,-13.024,7.4384,-23.821,7.5109,-26.07,2.0511,-0.19805,-8.7723,-0.28132,-21.72,5.7214,-8.2326,23.084,-0.21931,5.0885,12.528,-4.4028,7.165,6.351,-5.31,-0.25406,-7.6347,2.6758,-18.607,2.2204,7.8402,-5.1314
7.5808,14.308,1.1936,-1.8373,-26.985,1.0372,-5.0445,-23.17,17.6,-23.704,-8.6605,-10.656,5.3843,-3.6923,-2.9937,-3.6955,11.325,-9.634,-6.031,3.9074,-15.201,-4.4729,-15.713,-12.24,12.827,1.0979,-7.2934,2.6521,16.491,-20.793,4.1984,-2.562,17.451,-10.121,3.2334,14.076,-12.672,17.785,-5.4844,-9.9413,-28.889,11.251,-2.5679,22.55,-18.336,-13.241,7.5092,-23.935,7.6758,-26.766,2.3406,-0.37189,-9.3006,-0.42437,-22.163,5.47,-8.384,23.561,-0.50797,4.8011,12.858,-4.7679,7.2613,6.751,-5.2831,-0.4852,-7.8783,2.6371,-18.535,1.7483,7.6395,-5.5177
7.9851,14.43,0.7038,-2.0107,-27.304,1.0954,-5.4668,-23.16,18.228,-23.991,-8.5243,-10.941,5.3304,-3.5464,-3.1066,-3.9125,11.844,-9.6614,-6.1113,3.9119,-15.407,-4.7426,-15.928,-12.18,12.925,1.367,-7.8264,2.5556,16.674,-21.231,4.2031,-2.6608,17.486,-10.212,3.3128,14.507,-13.007,18.038,-5.8367,-9.8828,-29.228,11.265,-2.3352,22.825,-18.612,-13.528,7.5749,-24.004,7.8495,-27.353,2.7039,-0.52263,-9.7305,-0.49191,-22.574,5.0716,-8.5602,23.941,-0.83159,4.4702,13.162,-5.0381,7.3317,7.0216,-5.2028,-0.71693,-8.1038,2.665,-18.391,1.2605,7.4119,-5.8853
8.2716,14.511,0.31638,-2.1899,-27.601,1.179,-5.8318,-23.235,18.69,-24.179,-8.3484,-11.22,5.3124,-3.3807,-3.1636,-4.089,12.366,-9.7068,-6.1869,3.9399,-15.614,-5.0793,-16.168,-12.1,13.006,1.7179,-8.2042,2.4669,16.894,-21.589,4.0983,-2.6671,17.615,-10.368,3.4791,14.92,-13.281,18.336,-6.1053,-9.8725,-29.554,11.227,-2.1727,23.037,-18.997,-13.801,7.6628,-24.12,8.0954,-27.873,3.151,-0.66188,-10.096,-0.49871,-22.874,4.6307,-8.6564,24.236,-1.201,4.1592,13.526,-5.1393,7.3971,7.3528,-5.0136,-0.78129,-8.274,2.6724,-18.156,0.73351,7.0336,-6.162
8.5098,14.605,0.018578,-2.452,-27.761,1.2929,-6.1709,-23.325,19.236,-24.359,-8.1202,-11.579,5.3032,-3.1429,-3.1677,-4.2038,13.024,-9.6835,-6.2298,3.9368,-15.794,-5.4211,-16.409,-11.972,13.097,1.9932,-8.5075,2.4313,17.132,-21.912,3.8511,-2.7016,17.691,-10.595,3.6197,15.307,-13.561,18.632,-6.3258,-9.9014,-29.878,11.176,-1.9791,23.269,-19.398,-14.192,7.7873,-24.246,8.2001,-28.366,3.5508,-0.84561,-10.459,-0.45061,-23.269,4.1863,-8.769,24.495,-1.5505,3.8158,13.76,-5.2197,7.3969,7.5409,-4.7261,-0.90288,-8.4614,2.6851,-18.098,0.20945,6.7763,-6.393
8.8338,14.712,-0.091667,-2.6042,-27.919,1.3631,-6.5756,-23.376,19.745,-24.509,-7.8847,-11.933,5.3253,-3.0172,-3.2181,-4.3002,13.674,-9.7001,-6.3354,3.9386,-15.987,-5.8528,-16.738,-11.781,13.187,2.209,-8.8141,2.3031,17.356,-22.286,3.6845,-2.8801,17.722,-10.806,3.8063,15.763,-14.053,19.006,-6.5614,-9.965,-30.181,11.178,-1.6788,23.451,-19.737,-14.511,8.0319,-24.315,8.3118,-28.824,3.9826,-1.092,-10.754,-0.42656,-23.648,3.6675,-8.9249,24.692,-1.784,3.4415,14.009,-5.1622,7.2891,7.8269,-4.5141,-1.1271,-8.6964,2.7262,-18.07,-0.41368,6.6022,-6.5112
9.1316,14.739,-0.17934,-2.7921,-28.167,1.4958,-6.8379,-23.466,20.261,-24.563,-7.5784,-12.295,5.3235,-2.8646,-3.1659,-4.3917,14.266,-9.7707,-6.4237,3.8453,-16.233,-6.2036,-16.954,-11.503,13.338,2.4305,-9.0813,2.248,17.561,-22.61,3.646,-3.0982,17.741,-11.001,3.9759,16.266,-14.503,19.437,-6.8139,-10.081,-30.396,11.171,-1.3461,23.66,-20.125,-14.791,8.3466,-24.419,8.3387,-29.312,4.3963,-1.3897,-11.083,-0.26015,-24.068,3.106,-9.1005,24.976,-2.0384,3.1187,14.381,-5.1787,7.1705,8.0674,-4.2718,-1.3038,-8.8342,2.8014,-17.994,-0.92022,6.5083,-6.5527
