P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-3.85,-6.3264,5.4838,3.3498,1.4224,-0.55977,11.565,-6.3722,2.3597,-5.5149,10.927,-1.1771,-9.8378,8.5315,-1.3381,1.0312,7.3713,11.275,-7.4413,-13.55,8.593,9.7824,1.2545,1.7413,-5.9664,-1.568,5.7875,5.345,-4.0133,4.2439,9.0112,4.1917,2.8742,0.41324,-1.7401,0.37872,3.9373,8.8165,-8.1629,-2.3044,-4.5839,-0.94223,4.3951,11.565,1.5008,8.395,8.0574,-4.5422,1.9607,-0.34642,5.5515,-10.491,3.7091,-10.619,5.8583,4.3315,-1.2052,8.8831,-11.869,0.12314,8.4544,-2.4051,-8.0116,3.1505,6.5059,8.6374,-4.1986,7.4594,9.688,2.4338,1.6002,-6.4668
-4.1642,-6.3962,5.4229,3.5528,1.6134,-0.6196,11.982,-6.4642,2.2308,-5.4975,11.35,-1.0667,-10.294,9.0901,-1.2582,1.2841,7.8349,11.816,-7.8619,-13.943,8.8102,10.053,1.4901,2.0394,-6.7054,-1.9799,5.9874,5.4005,-3.8522,4.0547,9.3895,4.4644,2.9878,0.50132,-1.7105,0.04141,3.9312,9.1043,-8.3729,-2.4856,-4.6605,-1.0894,4.8009,11.982,2.0053,8.4753,8.5141,-4.3616,1.9438,-0.33102,6.0076,-10.973,3.9064,-11.093,6.2284,4.7443,-1.1619,8.9525,-12.198,-0.0011621,8.6213,-2.3222,-7.8012,3.133,6.6786,8.517,-3.9219,7.6484,10.163,2.4653,1.785,-6.538
-4.1984,-6.3405,5.464,3.9131,1.7644,-0.43554,12.571,-6.5543,1.9867,-5.3731,11.829,-0.99841,-10.821,9.463,-0.9112,1.5795,8.1076,12.234,-8.0329,-14.43,9.2122,10.15,1.6212,2.4861,-7.2543,-2.0627,6.2835,5.5599,-3.6662,4.0752,9.8534,4.7831,3.1292,0.74642,-1.4902,-0.13253,3.8772,9.4593,-8.5779,-2.863,-4.8697,-1.2115,5.0375,12.571,2.2376,8.6928,8.9512,-4.3224,2.0799,-0.50401,6.4347,-11.283,4.004,-11.481,6.4995,5.1634,-0.92189,8.9401,-12.606,-0.32057,8.9044,-1.864,-7.8843,3.2775,7.0901,8.5235,-4.2513,7.8033,10.49,2.4467,1.9417,-6.6857
-4.6487,-6.2949,5.5277,4.1375,1.5251,-0.13546,12.887,-6.649,1.9654,-5.5038,12.35,-0.90666,-11.201,10.01,-0.81314,1.9121,8.4436,12.712,-8.1589,-14.634,9.5671,10.374,1.5868,2.9386,-7.7447,-2.0537,6.2809,5.4727,-3.3726,4.0657,10.198,5.0302,3.4486,0.77944,-1.6356,-0.29503,3.9955,9.8958,-8.9691,-2.9377,-4.7532,-1.3419,5.4733,12.887,2.6177,8.8946,9.4091,-4.3878,2.0536,-0.65625,6.6549,-11.938,3.9271,-11.88,6.9732,5.5425,-0.80578,8.881,-12.838,-0.28869,9.1902,-1.734,-7.9803,3.1357,7.4734,8.2659,-4.3411,8.0367,11.059,2.3288,2.0598,-6.7573
-4.7881,-6.4154,5.4031,4.3035,1.5238,-0.11255,13.141,-6.895,1.7957,-5.6256,12.983,-0.66062,-12.008,10.422,-0.54379,2.2,8.8691,13.132,-8.0844,-15.01,9.7274,10.594,1.8858,3.3391,-8.1921,-2.0879,6.5542,5.494,-3.1842,4.0948,10.429,5.3197,3.7462,0.72206,-1.6741,-0.5054,4.0646,10.182,-9.0325,-3.2232,-4.7589,-1.4678,5.8155,13.141,2.8751,8.9731,9.9717,-4.5885,1.9811,-1.1042,7.1855,-12.361,4.0463,-12.204,7.264,6.0534,-0.38293,8.7612,-13.253,-0.70848,9.5218,-1.4782,-7.9521,3.2111,7.7237,8.0215,-4.6598,8.4634,11.522,2.3866,1.9377,-6.811
-5.0481,-6.4248,5.3818,4.5553,1.3274,0.28024,13.588,-7.1288,1.5981,-5.8637,13.314,-0.58643,-12.326,10.888,-0.3876,2.6307,9.0986,13.687,-8.0562,-15.471,10.068,11.033,1.7719,3.8917,-8.6211,-2.1245,6.85,5.3767,-3.3499,4.0159,10.709,5.5809,4.0906,0.94931,-1.6052,-0.53381,4.0879,10.444,-9.3115,-3.4804,-5.1211,-1.4359,6.0942,13.588,3.1284,9.1602,10.36,-4.3526,1.8303,-1.1445,7.6259,-12.888,3.858,-12.54,7.4431,6.3536,-0.19915,8.8184,-13.735,-0.70055,9.756,-1.3306,-7.7907,3.305,8.1182,7.8026,-4.9031,9.083,11.873,2.5482,2.0361,-6.9047
-5.1164,-6.2678,5.4808,4.8978,0.89714,0.48257,13.94,-7.3689,1.5803,-6.0656,13.725,-0.49067,-12.822,11.452,-0.43142,2.8605,9.4278,14.072,-8.1608,-16.065,10.168,11.312,2.0947,4.4996,-9.0066,-2.0249,6.933,5.4509,-3.1049,4.0358,11.026,5.6403,4.1803,0.92776,-1.5091,-0.728,4.1334,10.941,-9.4707,-3.632,-5.2713,-1.4359,6.598,13.94,3.5896,9.4847,10.846,-4.4629,1.9007,-1.6725,7.992,-13.223,3.7815,-12.979,7.7192,6.713,0.17843,8.7105,-13.875,-1.0238,10.177,-1.0872,-7.6552,3.4469,8.2864,7.5865,-5.3287,9.53,12.395,2.5777,1.8293,-7.1563
-5.4387,-6.2292,5.2669,5.2908,0.78262,0.7,14.184,-7.628,1.8529,-6.1684,14.044,-0.33395,-13.393,11.66,-0.33839,3.1674,9.8586,14.905,-8.012,-16.475,10.568,11.684,2.4048,5.005,-9.1831,-1.9713,7.4281,5.4346,-2.9442,4.1228,11.446,5.8216,4.3831,1.1391,-1.2034,-0.8428,4.2443,11.33,-9.79,-3.7421,-5.4455,-1.3867,6.918,14.184,3.791,9.8967,11.493,-4.5,1.8837,-1.8263,8.3743,-13.686,4.0097,-13.26,8.137,7.0591,0.41349,8.8412,-14.449,-1.1552,10.849,-0.81273,-7.5876,3.4429,8.4741,7.1772,-5.6341,10.162,12.786,2.855,1.6883,-7.4073
-5.6368,-6.3887,5.3367,5.6697,0.6839,1.1444,14.74,-7.8507,1.8932,-6.715,14.539,-0.10476,-13.728,11.98,-0.21021,3.2568,10.42,15.537,-7.8288,-16.901,10.573,12.239,2.2522,5.533,-9.4243,-1.8517,7.7749,5.4874,-3.0142,4.1649,11.926,5.7926,4.6575,1.0784,-1.1582,-0.77484,4.274,11.686,-9.8863,-4.0867,-5.902,-1.6931,7.4226,14.74,4.3773,10.033,11.925,-4.5704,1.9136,-2.0935,8.8173,-14.031,3.7302,-13.575,8.3466,7.1637,0.62711,8.7983,-14.934,-1.2232,10.968,-0.50497,-7.2791,3.801,8.7148,6.7612,-5.8934,10.639,13.064,2.8932,1.4912,-7.3181
-5.9844,-6.0719,5.3051,5.9314,0.61233,1.4953,15.017,-8.0638,1.9298,-6.906,14.893,0.0057643,-14.099,12.243,-0.22215,3.7404,10.733,16.198,-8.1027,-17.345,10.759,12.83,2.615,6.1159,-9.8701,-1.9269,8.1598,5.4078,-2.9234,4.0432,12.377,5.8638,5.0633,1.1668,-1.0574,-0.95621,3.9388,12.004,-10.286,-4.5483,-5.8462,-1.572,7.8634,15.017,4.8144,10.281,12.57,-4.5954,2.0575,-2.5814,9.2922,-14.427,3.6786,-13.952,8.5735,7.547,0.84297,8.7776,-15.326,-1.1004,11.276,-0.25199,-6.9796,4.0331,8.7828,6.1767,-6.2576,11.043,13.387,3.2847,1.3023,-7.172
-6.2095,-5.9729,5.0948,6.381,0.40087,1.7716,15.44,-8.5395,1.7015,-7.1047,15.523,0.17097,-14.383,12.555,0.0067563,3.9465,11.081,16.588,-8.0463,-17.701,10.7,13.23,2.846,6.7766,-10.408,-1.9389,8.5544,5.5461,-2.7205,3.9689,12.984,5.9286,5.4249,1.3607,-1.0789,-0.74236,3.9139,12.245,-10.693,-4.818,-6.1643,-1.6919,8.3017,15.44,5.472,10.637,13.253,-4.7271,2.1616,-2.7203,9.6999,-14.672,3.3641,-14.33,8.4899,7.7559,0.96415,9.002,-15.719,-0.97693,11.418,-0.043284,-6.71,4.5738,9.0209,5.6761,-6.6056,11.391,13.636,3.5862,1.0276,-7.1799
-6.3437,-5.8323,5.0734,6.7077,0.11453,1.9122,15.931,-8.7624,1.6707,-7.457,15.95,0.32309,-14.897,12.838,-0.12714,4.0923,11.355,16.925,-8.2009,-17.98,11.095,13.658,3.0388,7.3375,-10.853,-2.3186,8.9691,5.54,-2.8698,3.9383,13.361,6.0803,5.7825,1.4329,-0.99722,-1.1878,3.7453,12.354,-11.003,-5.0079,-6.3422,-1.6771,8.9098,15.931,5.7108,10.696,13.875,-4.8919,2.329,-3.0516,10.189,-14.613,3.0094,-14.943,8.9523,7.9028,1.1095,9.1627,-16.207,-0.96011,11.728,0.2455,-6.3996,4.836,9.2786,5.0612,-6.835,11.76,13.981,3.9615,0.9104,-7.1194
-6.654,-5.7988,4.787,7.0953,-0.13166,2.2373,16.244,-9.052,1.4659,-7.8795,16.42,0.32464,-15.472,12.856,-0.12418,4.217,11.443,17.455,-8.2722,-18.046,11.493,14.148,3.3202,7.9047,-11.451,-2.4151,9.4194,5.8044,-2.681,3.5427,13.666,6.0648,6.2999,1.5151,-1.0147,-1.2068,3.5777,12.528,-11.328,-5.4089,-6.5269,-1.9035,9.5206,16.244,6.4659,11.024,14.62,-4.63,2.452,-3.5493,10.643,-14.81,2.6712,-15.416,8.9388,8.3087,1.3033,9.1522,-16.644,-0.67706,11.928,0.5942,-6.282,5.1815,9.7077,4.4854,-7.1291,12.223,14.499,4.3176,0.76003,-7.2721
-6.774,-5.8859,4.2988,7.4668,-0.40651,2.4003,16.631,-9.2387,1.4031,-8.1228,16.939,0.27979,-16.026,12.836,-0.07237,4.2903,11.648,18.002,-8.3433,-18.39,11.594,14.438,3.4852,8.5704,-11.892,-2.8497,9.9812,6.0203,-2.6954,3.4473,14.184,6.0756,6.8092,1.6707,-0.99349,-1.1955,3.6094,12.374,-11.688,-5.8389,-6.7104,-1.9163,10.256,16.631,7.1424,11.163,15.068,-4.4104,2.4094,-3.9431,11.137,-15.096,2.3577,-15.851,9.3772,8.3385,1.6448,9.1612,-16.819,-0.54286,12.178,0.80738,-5.8445,5.5969,9.853,3.7957,-7.3442,12.339,14.711,4.8136,0.62112,-7.4619
-6.803,-5.9627,4.1584,7.8834,-0.72362,2.7625,17.095,-9.4054,1.2363,-8.5066,17.248,0.38095,-16.438,12.983,-0.028175,4.6175,11.812,18.473,-8.3061,-18.44,11.949,15.099,3.6903,9.2291,-12.634,-3.12,10.532,6.2252,-2.836,3.2428,14.75,6.1672,7.3649,1.4945,-0.98464,-1.146,3.6289,12.593,-12.182,-6.012,-6.8828,-1.8178,10.969,17.095,7.4934,11.32,15.596,-4.2097,2.4881,-4.2839,11.512,-15.001,1.8614,-16.163,9.5464,8.5177,1.8867,9.2163,-17.144,-0.29503,12.25,1.1253,-5.3193,5.5774,10.105,3.3415,-7.5733,12.888,14.777,5.3219,0.29075,-7.3594
-6.9941,-5.9471,4.0593,8.0323,-0.91698,2.9277,17.599,-9.6354,1.1987,-8.7868,17.754,0.41475,-16.916,12.73,0.005896,4.7929,11.906,18.885,-8.2428,-18.73,12.304,15.656,3.8207,9.5959,-13.266,-3.3291,11.13,6.8344,-2.9326,3.2981,15.267,6.4752,8.1561,1.6437,-0.99316,-1.2923,3.5797,12.723,-12.883,-6.2641,-7.2453,-1.8217,11.682,17.599,8.0795,11.573,16.192,-4.1885,2.44,-4.6644,11.882,-15.11,1.6136,-16.572,9.7541,8.6483,2.2546,9.0104,-17.652,-0.20162,12.298,1.4474,-5.0254,5.9547,10.176,3.0661,-7.8533,13.038,15.099,5.6775,0.16937,-7.659
-7.3604,-6.0953,3.8792,8.7423,-1.2503,2.9333,17.925,-9.7,1.0325,-8.9443,18.258,0.41091,-17.256,12.983,-0.18263,4.9638,12.087,19.258,-8.2482,-18.941,12.871,16.253,3.9919,10.157,-13.774,-3.8217,11.584,7.2369,-2.905,3.1455,15.484,6.8077,8.5263,1.7529,-0.84411,-1.3296,3.3965,12.788,-13.352,-6.6597,-7.4048,-1.9924,12.302,17.925,8.7339,11.764,16.821,-4.299,2.6153,-4.8713,12.534,-15.203,1.2921,-16.924,10.182,8.8546,2.6851,8.9609,-17.979,-0.058831,12.442,1.6507,-4.7721,6.3843,10.373,2.6334,-8.0465,13.233,15.245,6.0694,-0.0029834,-7.7222
-7.7422,-5.9354,3.5658,9.1336,-1.4081,3.1276,18.309,-10.084,0.87245,-9.1479,18.739,0.1262,-17.851,12.966,-0.22848,4.9744,12.37,19.722,-8.3449,-19.446,13.257,16.719,3.9502,10.699,-14.403,-4.004,12.11,7.7559,-3.0242,3.2978,15.842,7.2412,8.9148,1.4718,-0.72694,-1.1487,3.2623,12.956,-13.833,-6.8838,-7.2025,-1.7978,12.979,18.309,9.3782,12.062,17.296,-4.1312,2.6371,-5.4246,13.121,-15.307,0.88205,-17.148,10.343,8.9734,2.9777,8.9505,-18.31,0.062565,12.737,1.8089,-4.4839,6.8019,10.294,2.2563,-8.2016,13.405,15.52,6.5197,-0.1202,-8.2024
-8.1743,-5.9762,3.2629,9.7311,-1.5571,3.3675,18.762,-10.23,0.87896,-9.2998,19.154,-0.042938,-18.418,13.173,-0.3487,5.0313,12.517,20.091,-8.4886,-19.737,13.756,17.066,3.9385,11.266,-14.971,-4.3679,12.488,8.3744,-3.1012,3.1943,16.191,7.4565,9.3849,1.4287,-0.77619,-1.2179,3.0694,13.23,-14.052,-7.2607,-7.4037,-1.7143,13.676,18.762,9.8871,12.149,17.768,-3.9981,2.7712,-5.7508,13.706,-15.267,0.84329,-17.442,10.503,9.4794,3.0603,8.8341,-18.791,0.091381,13.129,2.0788,-4.1886,7.2858,10.468,1.9022,-8.2404,13.571,15.906,6.8752,-0.23156,-8.3827
-8.8429,-6.1408,2.7326,10.482,-1.8343,3.6328,19.255,-10.267,0.74529,-9.3989,19.54,-0.18709,-18.864,13.32,-0.37941,5.2157,12.549,20.57,-8.6693,-20.149,13.976,17.656,3.9855,11.811,-15.567,-4.7752,12.845,8.8053,-2.9134,3.2838,16.482,7.8636,9.7793,1.1906,-0.73224,-1.1008,2.7929,13.353,-14.43,-7.4838,-7.5831,-1.4889,14.308,19.255,10.254,12.272,18.396,-3.8445,3.0414,-6.0904,14.217,-15.241,0.70666,-17.808,10.536,9.6471,3.2282,8.4951,-18.948,0.1712,13.192,2.1322,-3.743,7.6244,10.661,1.4091,-8.3579,13.75,15.859,7.3945,-0.22234,-8.5138
-9.0489,-6.1896,2.5081,11.033,-2.0051,3.7046,19.864,-10.595,0.65732,-9.8493,20.173,-0.56574,-19.5,13.384,-0.37542,5.6169,12.671,20.913,-8.7778,-20.336,14.325,18.292,4.0136,12.161,-16.227,-5.0468,13.239,9.5198,-3.0418,3.3187,16.953,8.3043,10.283,0.71857,-0.59333,-0.94075,2.6929,13.661,-14.73,-7.7254,-7.8902,-1.6144,14.822,19.864,10.845,12.154,19.007,-3.6998,3.4045,-6.41,14.593,-15.252,0.51548,-18.156,10.726,10.068,3.2242,8.3621,-19.23,0.12013,13.306,2.3327,-3.5155,8.2292,10.79,1.0402,-8.4672,14.034,15.924,7.7633,-0.37279,-8.9053
-9.3414,-6.5191,2.1125,11.547,-2.3296,3.9118,20.279,-10.613,0.56828,-9.8575,20.451,-1.0049,-19.84,13.306,-0.24006,5.6675,12.97,20.992,-9.0127,-20.763,14.628,18.8,4.127,12.636,-17.094,-5.2222,13.578,10.035,-3.2623,3.4674,17.589,8.8457,10.884,0.56228,-0.59897,-0.86372,2.6599,13.786,-14.992,-7.9903,-7.9068,-1.5637,15.49,20.279,11.226,12.261,19.627,-3.7038,3.6645,-6.9113,15.206,-15.007,0.3486,-18.5,10.582,10.373,3.0208,8.3359,-19.539,0.37978,13.495,2.7186,-3.0567,8.7963,11.079,0.79304,-8.7088,13.936,15.858,8.0202,-0.45137,-9.0482
-9.6163,-6.7148,1.6431,12.245,-2.3775,4.1657,20.68,-10.882,0.34624,-10.164,21.005,-1.1264,-20.329,13.422,-0.10529,5.7118,13.112,21.492,-9.0361,-20.858,14.933,19.574,4.2467,13.211,-17.694,-5.445,13.836,10.447,-3.622,3.5201,17.748,9.4655,11.214,0.4218,-0.58788,-0.59148,2.6672,14.065,-15.11,-8.2128,-7.997,-1.4634,16.027,20.68,11.91,12.154,20.21,-3.6982,4.0496,-7.2688,15.582,-14.78,0.31396,-18.705,10.612,10.71,2.8957,8.1904,-19.775,0.4858,13.484,2.6494,-2.449,9.2152,11.107,0.45755,-8.8804,14.04,15.812,8.4511,-0.60014,-9.2646
-9.5539,-6.805,1.314,12.588,-2.7107,4.4462,20.953,-10.969,0.27468,-10.321,21.541,-1.3265,-20.694,13.286,-0.064204,5.8875,13.246,21.627,-9.0287,-21.284,15.431,20.1,4.1317,13.417,-18.184,-5.692,14.008,10.967,-3.8648,3.4942,18.13,9.9416,11.775,0.30847,-0.39567,-0.59759,2.6699,14.314,-15.063,-8.2557,-7.9834,-1.297,16.876,20.953,12.43,12.15,20.845,-3.756,4.585,-7.6543,15.817,-14.523,0.073197,-19.1,10.927,10.645,2.8268,7.6472,-20.097,0.61974,13.676,2.9318,-2.1469,9.8647,11.203,0.18269,-8.9199,14.154,16.027,8.8137,-0.57953,-9.6279
-9.4152,-6.8866,0.88706,12.982,-3.043,4.7641,21.203,-10.934,0.24654,-10.392,22.055,-1.7169,-21.256,13.342,-0.22272,6.019,13.432,22.066,-9.2383,-21.488,15.443,20.798,4.1143,13.921,-18.739,-5.9196,14.492,11.556,-4.3101,3.4186,18.557,10.301,12.315,0.055235,-0.22867,-0.33528,2.6282,14.623,-14.974,-8.4141,-8.1896,-0.98241,17.601,21.203,13.143,12.157,21.557,-3.8923,5.1987,-7.978,16.179,-14.412,-0.0080344,-19.692,11.073,10.83,2.7771,7.4554,-20.313,0.7342,13.629,2.9414,-1.6277,10.304,11.29,0.13776,-9.0554,14.234,15.934,8.9983,-0.67906,-9.7921
-9.432,-6.7831,0.47701,13.25,-3.1812,4.9978,21.392,-11.031,0.058604,-10.516,22.404,-2.2926,-21.687,13.372,-0.10767,5.8795,13.774,22.344,-9.2909,-21.716,15.786,21.382,3.9343,14.428,-19.343,-6.0819,14.665,11.981,-4.8342,3.3064,18.897,10.709,12.798,-0.27287,-0.11693,-0.068278,2.6719,14.847,-15.026,-8.6203,-8.313,-0.62014,18.29,21.392,13.876,12.043,21.965,-3.8,5.7657,-8.3306,16.317,-14.156,-0.035789,-20.054,11.284,11.082,2.8748,6.9504,-20.695,1.0635,13.64,3.2903,-1.3323,10.925,11.225,-0.39431,-9.1225,14.232,16.064,9.1125,-0.84905,-9.8706
-9.7017,-6.6946,0.060083,13.894,-3.2394,5.1397,21.62,-11.319,-0.13782,-10.573,23.092,-2.5293,-22.331,13.572,-0.096871,6.1981,13.913,22.678,-9.467,-22.069,15.975,21.766,3.9066,14.523,-19.969,-6.0056,15.017,12.537,-5.2485,3.1673,19.355,11.104,13.419,-0.56082,0.014627,0.099294,2.7495,14.901,-14.956,-8.7884,-8.0792,-0.054824,18.845,21.62,14.457,12.165,22.439,-3.9611,6.7044,-8.4425,16.687,-14.164,-0.51449,-20.584,11.439,11.043,2.6869,6.5815,-21.023,1.3394,13.794,3.4243,-0.71703,11.469,11.392,-0.49592,-9.3412,14.599,15.846,9.2789,-0.76393,-9.8057
-9.6621,-6.6346,-0.51417,14.328,-3.3709,5.3946,21.842,-11.404,-0.56322,-10.663,23.22,-2.8231,-22.802,13.741,-0.10664,6.1992,13.888,22.697,-9.6849,-22.516,16.173,22.287,4.0392,15.056,-20.527,-6.0578,15.122,12.967,-5.6014,3.074,19.617,11.592,14.015,-0.87744,0.12937,0.22876,2.7764,15.263,-14.888,-8.8198,-8.1113,0.28457,19.619,21.842,15.19,12.413,22.871,-3.8367,7.1735,-8.7898,17.025,-14.122,-0.72121,-21.243,11.893,11.121,2.7576,6.1099,-21.513,1.5209,13.94,3.57,-0.35908,12.09,11.457,-0.9849,-9.399,14.965,15.816,9.4058,-0.88448,-9.9277
-9.6873,-6.4674,-0.70034,14.799,-3.7548,5.7974,21.991,-11.273,-0.80826,-10.65,23.56,-3.011,-23.273,14.014,-0.11587,6.1881,14.107,23.054,-9.7474,-22.628,16.495,22.843,3.9048,15.122,-21.302,-6.0958,15.557,13.408,-6.0255,3.2652,20.229,12.102,14.498,-1.2363,0.25702,0.40769,2.792,15.308,-15.012,-9.2681,-7.8717,0.63473,20.247,21.991,15.826,12.572,23.398,-3.7694,7.9014,-8.8133,17.339,-13.857,-1.0142,-21.698,12.182,11.368,2.5898,5.4332,-21.956,1.9513,14.029,3.7723,0.010176,12.611,11.599,-1.518,-9.3758,15.21,15.817,9.7222,-0.92233,-10.046
-9.8327,-6.3372,-1.0602,15.289,-4.0766,6.0674,22.121,-11.292,-0.86518,-10.765,23.726,-3.2541,-23.572,14.456,-0.20148,6.3348,14.057,23.7,-9.839,-22.977,16.991,23.259,3.8836,15.489,-21.725,-6.1492,15.713,13.898,-6.4541,3.3293,20.876,12.531,14.81,-1.4714,0.3638,0.59287,2.6226,15.319,-14.899,-9.4714,-8.154,0.90845,20.798,22.121,16.282,12.605,23.859,-3.7874,8.3998,-8.9171,17.417,-13.954,-1.2931,-22.154,12.634,11.613,2.5952,5.0563,-22.337,2.1704,13.925,3.8756,0.3835,12.992,11.365,-1.6909,-9.3419,15.757,15.457,9.8598,-0.73139,-10.201
-10.033,-6.385,-1.3058,15.546,-4.4618,6.3038,22.308,-11.335,-1.13,-10.668,23.993,-3.6248,-24.022,14.347,-0.30443,6.3044,14.089,24.074,-10.102,-23.201,17.161,23.916,3.7968,15.782,-21.971,-6.1001,16.088,14.563,-6.6494,3.4275,21.134,13.173,15.283,-1.8465,0.4734,0.56902,2.7209,15.667,-14.906,-9.8375,-8.2185,1.2413,21.556,22.308,16.742,12.729,24.444,-3.8508,8.9337,-9.1823,17.7,-13.832,-1.3617,-22.578,12.94,11.753,2.4736,4.6106,-22.574,2.5058,13.912,3.8412,0.64089,13.468,11.515,-1.9941,-9.3108,16.116,15.242,9.9846,-0.61612,-10.141
-10.315,-6.359,-1.7018,15.702,-4.8264,6.6475,22.595,-11.335,-1.3573,-10.674,24.041,-4.0023,-24.36,14.415,-0.69562,6.5302,14.057,24.469,-10.127,-23.515,17.341,24.21,3.982,15.891,-22.449,-6.2433,16.349,14.961,-7.1203,3.445,21.655,13.797,15.557,-2.0461,0.61286,0.73899,2.5049,15.852,-14.926,-10.184,-8.1087,1.4208,22.154,22.595,17.228,12.852,24.83,-3.8523,9.4941,-9.4629,18.03,-13.883,-1.4902,-22.879,13.288,11.866,2.483,3.9559,-22.972,2.4852,13.818,3.7428,0.76302,14.033,11.655,-2.2968,-9.4061,16.511,15.071,9.8341,-0.61208,-10.158
-10.518,-6.4679,-1.9826,16.217,-5.0908,6.6989,22.755,-11.118,-1.5006,-10.382,24.269,-4.1947,-24.77,14.572,-0.96199,6.4481,14.063,24.907,-10.253,-23.725,17.628,24.641,3.9492,16.079,-22.584,-6.2522,16.485,15.642,-7.3902,3.6564,22.145,14.277,16.186,-2.2369,0.91533,0.74769,2.4348,15.853,-14.94,-10.252,-8.1609,1.4563,22.512,22.755,17.725,12.911,25.154,-4.0872,10.128,-9.7823,18.166,-13.779,-1.6478,-23.164,13.736,12.178,2.5048,3.4122,-22.983,2.5374,13.879,3.8769,1.0019,14.487,11.995,-2.321,-9.673,16.832,14.888,9.8841,-0.54851,-10.033
-10.747,-6.3784,-2.1382,16.524,-5.2165,7.0868,22.842,-11.033,-1.7809,-10.379,24.306,-4.5745,-25.507,14.396,-1.3995,6.4272,14.09,25.451,-10.306,-24.016,18.031,25.12,3.9763,16.229,-22.949,-6.3008,16.826,16.119,-7.6823,3.8582,22.716,14.964,16.581,-2.5558,1.0107,0.84394,2.422,16.028,-14.975,-10.607,-8.1537,1.7931,23.066,22.842,18.173,13.081,25.511,-4.3065,10.873,-10.097,18.451,-13.975,-1.898,-23.716,14.043,12.68,2.4882,2.8364,-23.366,2.5965,13.678,4.15,1.158,15.058,12.208,-2.6637,-9.7547,17.439,14.707,10.097,-0.44156,-9.9932
-10.942,-6.1956,-2.4811,16.779,-5.3557,7.2895,23.239,-10.923,-1.9923,-10.201,24.694,-4.6846,-26.076,14.536,-1.8733,6.2505,14.287,25.884,-10.49,-24.316,18.182,25.592,3.8681,16.187,-23.103,-6.3359,16.913,16.9,-7.9967,3.8448,23.096,15.63,16.936,-2.7684,1.2881,0.90867,2.5733,15.992,-14.819,-10.647,-8.2052,2.1512,23.673,23.239,18.729,12.965,25.824,-4.385,11.635,-10.703,18.721,-14.215,-2.0681,-24.246,14.29,12.795,2.3433,2.2702,-23.592,2.776,13.493,4.3331,1.317,15.63,12.514,-2.8515,-9.8361,17.825,14.443,10.343,-0.40524,-9.9059
-11.471,-6.1963,-2.8254,17.134,-5.5236,7.5092,23.378,-10.729,-2.0664,-10.06,24.765,-4.8399,-26.479,14.639,-2.0683,6.2946,14.384,26.287,-10.73,-24.317,18.194,26.054,3.9779,16.298,-23.258,-6.5526,17.097,17.563,-8.4445,4.1372,23.714,15.958,17.223,-3.1346,1.5914,1.0328,2.4822,16.105,-14.88,-10.81,-8.2514,2.4331,24.234,23.378,19.468,12.882,26.133,-4.3047,12.307,-10.882,18.813,-14.155,-2.2275,-24.567,14.594,13.147,2.16,1.7113,-23.851,2.7213,13.576,4.4522,1.515,16.081,12.815,-2.8666,-9.9251,17.956,14.071,10.484,-0.28407,-9.6716
-11.634,-6.2132,-3.0635,17.78,-5.684,7.8073,23.498,-10.751,-2.2832,-9.9418,25,-5.1916,-27.098,14.872,-2.1836,6.1289,14.527,26.657,-11.048,-24.479,18.295,26.294,3.7164,16.26,-23.455,-6.5695,17.209,18.191,-8.9162,4.2249,24.139,16.613,17.481,-3.2243,1.8905,0.89181,2.4732,16.033,-14.808,-11.163,-8.1935,2.7183,24.937,23.498,19.737,12.619,26.373,-4.57,12.841,-11.024,18.817,-14.071,-2.4178,-25.043,14.862,13.552,2.0396,1.0567,-24.159,2.8478,13.293,4.4955,1.7915,16.703,13.164,-2.9919,-9.9165,17.988,13.654,10.5,-0.35561,-9.4456
-12.008,-6.0743,-3.3768,18.18,-5.6733,8.0201,23.757,-10.596,-2.1841,-9.8968,25.199,-5.2295,-27.817,14.909,-2.3335,6.2138,14.707,27.205,-11.161,-24.823,18.365,26.676,3.636,16.553,-23.468,-6.8514,17.478,18.73,-9.5054,4.6561,24.407,16.861,17.829,-3.5993,2.2202,0.71998,2.4611,16.302,-14.656,-11.381,-8.3053,2.8518,25.647,23.757,20.032,12.772,26.433,-4.4812,13.479,-11.129,18.923,-14.166,-2.7885,-25.867,15.083,13.844,1.9229,0.64352,-24.313,2.8234,13.165,4.6637,1.9479,17.115,13.364,-3.1742,-10.084,18.343,13.427,10.95,-0.56289,-9.033
